id,name,country,normal_month,tavg,tmin,tmax,prcp,wspd,pres,tsun,latitude,longitude
16158,Pisa / S. Giusto,IT,8,24.4,18.5,30.3,35.1,,1014.4,17929.1,43.6833,10.3833
16158,Pisa / S. Giusto,IT,9,20.6,14.9,26.2,101.7,,1015.5,13375.2,43.6833,10.3833
16158,Pisa / S. Giusto,IT,10,16.6,11.8,21.3,124.5,,1016.4,9622.5,43.6833,10.3833
16158,Pisa / S. Giusto,IT,11,12.0,7.9,16.0,131.8,,1015.6,6712.2,43.6833,10.3833
16158,Pisa / S. Giusto,IT,12,8.0,3.9,12.0,95.3,,1017.1,6335.0,43.6833,10.3833
16179,Frontone,IT,1,5.0,2.8,7.3,70.8,,,,43.5167,12.7333
16179,Frontone,IT,2,5.4,2.8,7.9,78.6,,,,43.5167,12.7333
16179,Frontone,IT,3,8.3,5.1,11.5,107.1,,,,43.5167,12.7333
16179,Frontone,IT,4,13.0,8.9,17.2,74.6,,,,43.5167,12.7333
16179,Frontone,IT,5,16.5,12.0,21.0,99.0,,,,43.5167,12.7333
16179,Frontone,IT,6,21.7,16.9,26.5,71.1,,,,43.5167,12.7333
16179,Frontone,IT,7,24.7,19.6,29.8,52.8,,,,43.5167,12.7333
16179,Frontone,IT,8,24.1,19.3,28.9,49.4,,,,43.5167,12.7333
16179,Frontone,IT,9,18.9,15.0,22.8,103.0,,,,43.5167,12.7333
16179,Frontone,IT,10,14.0,11.0,17.0,85.5,,,,43.5167,12.7333
16179,Frontone,IT,11,10.0,7.7,12.2,135.6,,,,43.5167,12.7333
16179,Frontone,IT,12,5.8,3.5,8.0,110.2,,,,43.5167,12.7333
16206,Grosseto,IT,1,7.8,2.9,12.8,45.3,,1018.6,,42.75,11.0667
16206,Grosseto,IT,2,8.1,2.5,13.7,38.5,,1016.8,,42.75,11.0667
16206,Grosseto,IT,3,10.6,4.7,16.5,41.5,,1015.9,,42.75,11.0667
16206,Grosseto,IT,4,13.4,7.3,19.4,42.9,,1013.0,,42.75,11.0667
16206,Grosseto,IT,5,17.5,11.2,23.9,41.1,,1014.4,,42.75,11.0667
16206,Grosseto,IT,6,21.8,15.1,28.4,24.6,,1014.8,,42.75,11.0667
16206,Grosseto,IT,7,24.5,17.7,31.4,16.4,,1014.1,,42.75,11.0667
16206,Grosseto,IT,8,25.0,18.4,31.7,32.6,,1014.3,,42.75,11.0667
16206,Grosseto,IT,9,21.2,15.2,27.2,68.0,,1015.0,,42.75,11.0667
16206,Grosseto,IT,10,17.2,11.8,22.5,62.8,,1016.0,,42.75,11.0667
16206,Grosseto,IT,11,12.4,7.7,17.2,106.7,,1014.6,,42.75,11.0667
16206,Grosseto,IT,12,8.6,3.9,13.4,68.7,,1017.2,,42.75,11.0667
16219,Monte Terminillo,IT,1,-1.2,-3.8,1.3,57.7,,,,42.4667,12.9833
16219,Monte Terminillo,IT,2,-1.4,-4.2,1.4,66.5,,,,42.4667,12.9833
16219,Monte Terminillo,IT,3,0.8,-2.4,4.1,80.1,,,,42.4667,12.9833
16219,Monte Terminillo,IT,4,2.4,-0.3,5.0,97.6,,,,42.4667,12.9833
16219,Monte Terminillo,IT,5,7.8,4.5,11.0,93.5,,,,42.4667,12.9833
16219,Monte Terminillo,IT,6,12.0,8.7,15.3,80.5,,,,42.4667,12.9833
16219,Monte Terminillo,IT,7,14.8,11.4,18.2,60.5,,,,42.4667,12.9833
16219,Monte Terminillo,IT,8,15.6,12.3,19.0,56.5,,,,42.4667,12.9833
16219,Monte Terminillo,IT,9,10.6,7.6,13.5,106.5,,,,42.4667,12.9833
16219,Monte Terminillo,IT,10,7.0,4.3,9.7,117.1,,,,42.4667,12.9833
16219,Monte Terminillo,IT,11,2.6,0.2,4.9,131.7,,,,42.4667,12.9833
16219,Monte Terminillo,IT,12,-0.6,-3.2,2.0,101.4,,,,42.4667,12.9833
16224,Vigna Di Valle,IT,1,7.6,4.8,10.5,93.1,,1016.2,7405.7,42.0833,12.2167
16224,Vigna Di Valle,IT,2,8.2,4.7,11.6,81.4,,1014.9,9221.5,42.0833,12.2167
16224,Vigna Di Valle,IT,3,10.4,6.5,14.4,79.4,,1014.9,11065.7,42.0833,12.2167
16224,Vigna Di Valle,IT,4,12.9,8.8,17.0,55.9,,1012.8,12651.4,42.0833,12.2167
16224,Vigna Di Valle,IT,5,17.3,12.8,21.8,64.3,,1013.6,16110.0,42.0833,12.2167
16224,Vigna Di Valle,IT,6,21.5,16.7,26.4,28.0,,1013.9,18018.5,42.0833,12.2167
16224,Vigna Di Valle,IT,7,24.5,19.3,29.7,28.8,,1013.2,20815.4,42.0833,12.2167
16224,Vigna Di Valle,IT,8,24.8,19.9,29.8,22.6,,1013.0,19530.0,42.0833,12.2167
16224,Vigna Di Valle,IT,9,20.7,16.5,24.9,73.6,,1014.7,14395.4,42.0833,12.2167
16224,Vigna Di Valle,IT,10,16.6,13.1,20.2,110.8,,1015.5,11314.3,42.0833,12.2167
16224,Vigna Di Valle,IT,11,12.2,9.3,15.1,140.0,,1015.3,7765.7,42.0833,12.2167
16224,Vigna Di Valle,IT,12,8.6,6.0,11.2,111.6,,1016.7,6985.7,42.0833,12.2167
16232,Termoli,IT,1,9.3,6.9,11.7,31.3,,1018.2,6564.0,42.0,15.0
16232,Termoli,IT,2,9.4,6.8,12.1,19.8,,1016.8,7990.4,42.0,15.0
16232,Termoli,IT,3,11.9,9.0,14.8,22.5,,1016.0,11217.5,42.0,15.0
16232,Termoli,IT,4,14.6,11.6,17.7,30.1,,1012.7,12687.5,42.0,15.0
16232,Termoli,IT,5,19.0,16.0,22.0,24.2,,1013.7,15270.0,42.0,15.0
16232,Termoli,IT,6,23.6,20.3,26.8,17.9,,1013.9,17052.0,42.0,15.0
16232,Termoli,IT,7,26.2,23.0,29.3,19.7,,1013.3,19320.0,42.0,15.0
16232,Termoli,IT,8,26.5,23.4,29.6,18.9,,1013.6,17947.2,42.0,15.0
16232,Termoli,IT,9,22.6,19.5,25.7,48.3,,1014.9,13408.8,42.0,15.0
16232,Termoli,IT,10,18.6,15.7,21.6,41.7,,1016.5,10437.7,42.0,15.0
16232,Termoli,IT,11,14.4,11.8,17.1,47.2,,1015.8,6830.0,42.0,15.0
16232,Termoli,IT,12,10.6,8.1,13.1,37.5,,1016.9,6130.0,42.0,15.0
16239,Roma / Ciampino,IT,1,7.7,3.4,12.0,67.2,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,2,8.4,3.6,13.2,68.7,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,3,11.0,5.9,16.0,57.1,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,4,13.4,8.4,18.4,75.4,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,5,18.1,12.7,23.5,62.0,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,6,22.5,16.8,28.1,32.7,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,7,25.2,19.3,31.1,21.1,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,8,25.6,19.8,31.4,37.9,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,9,21.2,16.0,26.5,70.3,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,10,17.2,12.4,21.9,97.1,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,11,12.5,8.4,16.6,113.6,,,,41.7833,12.5833
16239,Roma / Ciampino,IT,12,8.7,4.7,12.7,102.7,,,,41.7833,12.5833
16245,Pratica Di Mare,IT,1,9.1,5.1,13.2,71.6,,1017.2,,41.65,12.45
16245,Pratica Di Mare,IT,2,9.2,4.8,13.6,63.6,,1016.7,,41.65,12.45
16245,Pratica Di Mare,IT,3,11.1,6.6,15.7,52.7,,1015.4,,41.65,12.45
16245,Pratica Di Mare,IT,4,13.7,9.2,18.2,55.2,,1013.0,,41.65,12.45
16245,Pratica Di Mare,IT,5,17.6,12.8,22.4,35.3,,1014.3,,41.65,12.45
16245,Pratica Di Mare,IT,6,21.5,16.6,26.4,17.4,,1014.6,,41.65,12.45
16245,Pratica Di Mare,IT,7,24.2,19.4,28.9,13.2,,1014.0,,41.65,12.45
16245,Pratica Di Mare,IT,8,24.7,19.9,29.5,19.5,,1014.0,,41.65,12.45
16245,Pratica Di Mare,IT,9,21.5,17.0,26.0,83.1,,1014.9,,41.65,12.45
16245,Pratica Di Mare,IT,10,18.0,13.9,22.2,99.3,,1016.0,,41.65,12.45
16245,Pratica Di Mare,IT,11,14.0,10.1,17.8,115.4,,1015.1,,41.65,12.45
16245,Pratica Di Mare,IT,12,10.3,6.4,14.2,75.6,,1016.4,,41.65,12.45
16252,Campobasso,IT,1,4.8,2.0,7.5,62.9,,,7247.1,41.5667,14.65
16252,Campobasso,IT,2,4.6,1.6,7.7,45.4,,,7968.0,41.5667,14.65
16252,Campobasso,IT,3,7.6,4.1,11.2,57.7,,,10584.0,41.5667,14.65
16252,Campobasso,IT,4,10.9,7.0,14.8,64.0,,,11720.0,41.5667,14.65
16252,Campobasso,IT,5,15.4,11.2,19.6,58.1,,,14640.0,41.5667,14.65
16252,Campobasso,IT,6,20.2,15.7,24.6,48.7,,,16204.3,41.5667,14.65
16252,Campobasso,IT,7,22.8,18.0,27.6,36.2,,,18770.8,41.5667,14.65
16252,Campobasso,IT,8,23.2,18.5,28.0,38.4,,,17728.0,41.5667,14.65
16252,Campobasso,IT,9,18.1,14.1,22.1,60.0,,,12392.0,41.5667,14.65
16252,Campobasso,IT,10,14.2,10.7,17.7,49.2,,,10931.2,41.5667,14.65
16252,Campobasso,IT,11,9.5,6.7,12.3,77.6,,,7680.0,41.5667,14.65
16252,Campobasso,IT,12,5.7,3.2,8.2,67.4,,,6708.8,41.5667,14.65
16253,Grazzanise,IT,1,8.2,3.4,13.1,89.1,,1018.4,7606.4,41.05,14.0667
16253,Grazzanise,IT,2,8.4,3.0,13.7,68.5,,1017.1,8976.5,41.05,14.0667
16253,Grazzanise,IT,3,10.8,5.3,16.2,81.8,,1016.1,10884.5,41.05,14.0667
16253,Grazzanise,IT,4,13.3,7.5,19.1,73.0,,1013.5,12160.0,41.05,14.0667
16253,Grazzanise,IT,5,17.6,11.4,23.8,54.0,,1014.6,14847.5,41.05,14.0667
16253,Grazzanise,IT,6,22.0,15.9,28.2,28.5,,1015.1,17151.8,41.05,14.0667
16253,Grazzanise,IT,7,24.4,18.4,30.5,16.7,,1014.2,19450.9,41.05,14.0667
16253,Grazzanise,IT,8,25.1,18.8,31.4,18.2,,1014.4,18646.4,41.05,14.0667
16253,Grazzanise,IT,9,21.7,15.8,27.6,77.5,,1015.4,13900.9,41.05,14.0667
16253,Grazzanise,IT,10,17.8,12.2,23.3,91.7,,1016.4,11379.0,41.05,14.0667
16253,Grazzanise,IT,11,13.2,8.2,18.1,158.8,,1016.0,7784.3,41.05,14.0667
16253,Grazzanise,IT,12,9.4,4.7,14.1,108.4,,1016.4,7088.2,41.05,14.0667
16258,Monte S. Angelo,IT,1,4.4,2.1,6.6,40.2,,,,41.7,15.95
16258,Monte S. Angelo,IT,2,4.2,1.7,6.8,45.0,,,,41.7,15.95
16258,Monte S. Angelo,IT,3,7.1,4.2,10.0,58.2,,,,41.7,15.95
16258,Monte S. Angelo,IT,4,10.0,6.6,13.3,51.8,,,,41.7,15.95
16258,Monte S. Angelo,IT,5,14.8,11.1,18.4,50.6,,,,41.7,15.95
16258,Monte S. Angelo,IT,6,19.6,15.8,23.4,49.3,,,,41.7,15.95
16258,Monte S. Angelo,IT,7,21.8,17.7,25.8,24.8,,,,41.7,15.95
16258,Monte S. Angelo,IT,8,22.5,18.7,26.4,20.9,,,,41.7,15.95
16258,Monte S. Angelo,IT,9,17.6,14.3,21.0,87.1,,,,41.7,15.95
16258,Monte S. Angelo,IT,10,13.8,10.9,16.7,56.8,,,,41.7,15.95
16258,Monte S. Angelo,IT,11,9.4,7.0,11.7,74.9,,,,41.7,15.95
16258,Monte S. Angelo,IT,12,5.4,3.3,7.4,51.4,,,,41.7,15.95
16280,Ponza,IT,1,11.0,9.5,12.6,92.8,,,7392.0,40.9167,12.95
16280,Ponza,IT,2,10.8,8.8,12.7,83.2,,,8466.7,40.9167,12.95
16280,Ponza,IT,3,12.4,10.4,14.3,65.5,,,11088.0,40.9167,12.95
16280,Ponza,IT,4,14.9,12.7,17.1,44.5,,,13716.0,40.9167,12.95
16280,Ponza,IT,5,18.1,15.7,20.5,34.6,,,15860.0,40.9167,12.95
16280,Ponza,IT,6,22.4,19.7,25.2,16.8,,,18606.0,40.9167,12.95
16280,Ponza,IT,7,25.6,22.8,28.4,5.5,,,20340.0,40.9167,12.95
16280,Ponza,IT,8,26.0,23.4,28.5,8.5,,,19224.0,40.9167,12.95
16280,Ponza,IT,9,23.1,20.7,25.5,46.7,,,14416.4,40.9167,12.95
16280,Ponza,IT,10,19.2,17.2,21.3,88.2,,,11958.0,40.9167,12.95
16280,Ponza,IT,11,15.8,14.1,17.4,126.4,,,8502.0,40.9167,12.95
16280,Ponza,IT,12,12.3,10.6,14.0,93.1,,,7385.0,40.9167,12.95
16310,Capo Palinuro,IT,1,10.5,7.7,13.3,71.9,,1017.7,9060.0,40.0167,15.2833
16310,Capo Palinuro,IT,2,10.4,7.2,13.5,61.6,,1016.0,8310.0,40.0167,15.2833
16310,Capo Palinuro,IT,3,12.3,9.0,15.6,54.8,,1015.8,11169.2,40.0167,15.2833
16310,Capo Palinuro,IT,4,14.6,11.0,18.3,63.7,,1012.3,13025.0,40.0167,15.2833
16310,Capo Palinuro,IT,5,18.6,14.9,22.4,39.2,,1013.5,15649.1,40.0167,15.2833
16310,Capo Palinuro,IT,6,22.6,18.8,26.5,14.0,,1013.8,18330.0,40.0167,15.2833
16310,Capo Palinuro,IT,7,25.3,21.3,29.3,14.6,,1012.7,20434.3,40.0167,15.2833
16310,Capo Palinuro,IT,8,26.0,22.3,29.8,22.1,,1012.7,19581.4,40.0167,15.2833
16310,Capo Palinuro,IT,9,22.8,19.0,26.5,56.3,,1013.9,14293.8,40.0167,15.2833
16310,Capo Palinuro,IT,10,19.4,16.1,22.7,81.5,,1015.0,12512.3,40.0167,15.2833
16310,Capo Palinuro,IT,11,15.4,12.4,18.5,109.2,,1014.7,8725.0,40.0167,15.2833
16310,Capo Palinuro,IT,12,11.9,9.1,14.7,94.1,,1015.7,7470.0,40.0167,15.2833
16320,Brindisi,IT,1,9.8,6.4,13.1,76.2,,1019.1,,40.65,17.95
16320,Brindisi,IT,2,9.9,6.5,13.3,64.3,,1018.6,,40.65,17.95
16320,Brindisi,IT,3,12.0,8.3,15.7,60.0,,1016.3,,40.65,17.95
16320,Brindisi,IT,4,14.3,10.4,18.2,55.8,,1012.9,,40.65,17.95
16320,Brindisi,IT,5,18.9,14.9,22.9,25.9,,1014.1,,40.65,17.95
16320,Brindisi,IT,6,23.1,19.0,27.2,14.6,,1013.8,,40.65,17.95
16320,Brindisi,IT,7,25.6,21.7,29.5,11.9,,1012.9,,40.65,17.95
16320,Brindisi,IT,8,25.9,22.0,29.8,19.7,,1013.6,,40.65,17.95
16320,Brindisi,IT,9,22.4,18.5,26.3,70.7,,1015.0,,40.65,17.95
16320,Brindisi,IT,10,18.7,15.2,22.2,86.2,,1015.8,,40.65,17.95
16320,Brindisi,IT,11,14.6,11.3,18.0,82.1,,1016.3,,40.65,17.95
16320,Brindisi,IT,12,11.2,8.1,14.3,88.4,,1017.0,,40.65,17.95
16325,Marina Di Ginosa,IT,1,9.3,5.2,13.4,48.2,,1017.5,,40.4333,16.8833
16325,Marina Di Ginosa,IT,2,9.4,5.0,13.9,33.6,,1016.4,,40.4333,16.8833
16325,Marina Di Ginosa,IT,3,11.8,7.3,16.2,47.9,,1014.8,,40.4333,16.8833
16325,Marina Di Ginosa,IT,4,14.5,9.8,19.2,44.5,,1012.4,,40.4333,16.8833
16325,Marina Di Ginosa,IT,5,19.0,14.2,23.8,29.7,,1013.0,,40.4333,16.8833
16325,Marina Di Ginosa,IT,6,23.6,18.3,29.0,22.2,,1013.1,,40.4333,16.8833
16325,Marina Di Ginosa,IT,7,26.4,20.8,31.9,23.7,,1011.8,,40.4333,16.8833
16325,Marina Di Ginosa,IT,8,26.6,21.2,32.1,15.8,,1012.2,,40.4333,16.8833
16325,Marina Di Ginosa,IT,9,22.6,17.7,27.6,53.5,,1014.3,,40.4333,16.8833
16325,Marina Di Ginosa,IT,10,18.4,13.9,22.9,57.9,,1016.2,,40.4333,16.8833
16325,Marina Di Ginosa,IT,11,14.2,10.0,18.3,81.9,,1016.0,,40.4333,16.8833
16325,Marina Di Ginosa,IT,12,10.4,6.5,14.4,58.6,,1016.4,,40.4333,16.8833
16344,Monte Scuro,IT,1,0.4,-1.9,2.8,141.0,,,6075.0,39.3333,16.4
16344,Monte Scuro,IT,2,0.1,-2.5,2.7,102.3,,,6136.4,39.3333,16.4
16344,Monte Scuro,IT,3,2.4,-0.4,5.2,108.3,,,8852.3,39.3333,16.4
16344,Monte Scuro,IT,4,5.2,2.0,8.5,84.6,,,10380.0,39.3333,16.4
16344,Monte Scuro,IT,5,10.2,6.7,13.8,66.0,,,13065.0,39.3333,16.4
16344,Monte Scuro,IT,6,14.2,10.4,17.9,39.4,,,15655.0,39.3333,16.4
16344,Monte Scuro,IT,7,16.4,12.5,20.4,30.2,,,18535.4,39.3333,16.4
16344,Monte Scuro,IT,8,17.2,13.4,21.0,22.6,,,18281.5,39.3333,16.4
16344,Monte Scuro,IT,9,12.6,9.4,15.8,78.9,,,11229.2,39.3333,16.4
16344,Monte Scuro,IT,10,9.6,6.7,12.6,96.5,,,10444.6,39.3333,16.4
16344,Monte Scuro,IT,11,5.2,2.9,7.5,146.0,,,6540.0,39.3333,16.4
16344,Monte Scuro,IT,12,1.3,-0.8,3.4,156.9,,,4527.7,39.3333,16.4
16360,S. Maria Di Leuca,IT,1,9.9,7.6,12.2,62.4,,1017.6,9304.3,39.8167,18.35
16360,S. Maria Di Leuca,IT,2,10.2,7.7,12.7,46.5,,1016.4,9466.2,39.8167,18.35
16360,S. Maria Di Leuca,IT,3,11.6,9.1,14.2,57.5,,1015.5,12291.4,39.8167,18.35
16360,S. Maria Di Leuca,IT,4,14.4,11.8,17.1,44.8,,1013.3,13424.0,39.8167,18.35
16360,S. Maria Di Leuca,IT,5,18.4,15.5,21.4,30.8,,1013.8,17344.3,39.8167,18.35
16360,S. Maria Di Leuca,IT,6,22.9,19.8,26.0,16.7,,1013.6,20007.7,39.8167,18.35
16360,S. Maria Di Leuca,IT,7,25.9,22.5,29.3,10.2,,1012.6,21860.0,39.8167,18.35
16360,S. Maria Di Leuca,IT,8,26.4,23.0,29.7,16.5,,1012.8,20652.0,39.8167,18.35
16360,S. Maria Di Leuca,IT,9,22.6,19.7,25.5,52.6,,1014.6,15488.6,39.8167,18.35
16360,S. Maria Di Leuca,IT,10,18.7,16.1,21.3,86.4,,1016.4,12698.6,39.8167,18.35
16360,S. Maria Di Leuca,IT,11,15.0,12.6,17.3,110.6,,1016.4,9441.4,39.8167,18.35
16360,S. Maria Di Leuca,IT,12,11.6,9.3,13.8,79.0,,1017.3,8605.7,39.8167,18.35
16400,Ustica,IT,1,,,14.5,59.8,,,8050.9,38.7,13.1833
16400,Ustica,IT,2,,,14.1,60.3,,,9288.0,38.7,13.1833
16400,Ustica,IT,3,,,15.7,53.6,,,11972.7,38.7,13.1833
16400,Ustica,IT,4,,,18.8,39.9,,,13290.0,38.7,13.1833
16400,Ustica,IT,5,,,21.9,15.1,,,17166.7,38.7,13.1833
16400,Ustica,IT,6,,,26.4,8.9,,,18240.0,38.7,13.1833
16400,Ustica,IT,7,,,30.2,2.8,,,20792.7,38.7,13.1833
16400,Ustica,IT,8,,,30.8,7.1,,,19440.0,38.7,13.1833
16400,Ustica,IT,9,,,27.3,52.8,,,14536.4,38.7,13.1833
16400,Ustica,IT,10,,,23.3,88.6,,,12210.0,38.7,13.1833
16400,Ustica,IT,11,,,19.3,68.1,,,9240.0,38.7,13.1833
16400,Ustica,IT,12,,,15.5,76.2,,,7506.0,38.7,13.1833
16410,Palermo Boccadifalco,IT,1,,,,106.9,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,2,,,,89.0,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,3,,,,73.6,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,4,,,,63.7,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,5,,,,32.8,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,6,,,,22.8,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,7,,,,5.7,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,8,,,,30.9,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,9,,,,70.1,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,10,,,,95.0,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,11,,,,120.3,,,,38.1,13.3
16410,Palermo Boccadifalco,IT,12,,,,137.8,,,,38.1,13.3
16420,Messina,IT,1,12.5,10.2,14.8,117.8,,1018.0,7771.3,38.2,15.55
16420,Messina,IT,2,12.4,9.8,15.0,91.1,,1016.8,8960.9,38.2,15.55
16420,Messina,IT,3,14.1,11.3,16.9,94.7,,1016.0,11694.8,38.2,15.55
16420,Messina,IT,4,16.3,13.3,19.3,65.4,,1013.8,12674.4,38.2,15.55
16420,Messina,IT,5,20.2,16.9,23.5,36.2,,1014.7,16202.5,38.2,15.55
16420,Messina,IT,6,24.5,21.1,27.8,31.3,,1014.9,18049.6,38.2,15.55
16420,Messina,IT,7,27.4,24.0,30.9,17.6,,1014.0,20184.0,38.2,15.55
16420,Messina,IT,8,28.0,24.7,31.4,30.2,,1013.9,18923.1,38.2,15.55
16420,Messina,IT,9,24.6,21.5,27.8,95.2,,1015.2,13652.5,38.2,15.55
16420,Messina,IT,10,21.2,18.3,24.0,110.9,,1016.5,11737.5,38.2,15.55
16420,Messina,IT,11,17.2,14.5,19.8,128.3,,1016.2,8480.8,38.2,15.55
16420,Messina,IT,12,13.8,11.5,16.2,131.2,,1017.3,6845.2,38.2,15.55
16429,Trapani / Birgi,IT,1,11.3,7.6,15.0,61.9,,1018.6,8544.5,37.9167,12.5
16429,Trapani / Birgi,IT,2,11.1,7.2,15.0,48.2,,1017.6,9333.6,37.9167,12.5
16429,Trapani / Birgi,IT,3,12.8,8.6,17.0,43.5,,1016.5,11748.0,37.9167,12.5
16429,Trapani / Birgi,IT,4,15.2,10.6,19.7,33.8,,1014.1,13476.0,37.9167,12.5
16429,Trapani / Birgi,IT,5,18.8,13.9,23.6,18.7,,1015.1,17010.0,37.9167,12.5
16429,Trapani / Birgi,IT,6,22.6,17.5,27.6,5.0,,1015.4,18777.5,37.9167,12.5
16429,Trapani / Birgi,IT,7,25.2,20.3,30.2,2.9,,1014.8,20901.6,37.9167,12.5
16429,Trapani / Birgi,IT,8,26.1,21.2,31.0,5.8,,1014.7,18976.2,37.9167,12.5
16429,Trapani / Birgi,IT,9,23.7,19.3,28.1,48.9,,1015.8,13767.7,37.9167,12.5
16429,Trapani / Birgi,IT,10,20.2,16.0,24.3,64.4,,1016.7,11992.8,37.9167,12.5
16429,Trapani / Birgi,IT,11,16.2,12.5,19.9,75.2,,1016.2,9172.8,37.9167,12.5
16429,Trapani / Birgi,IT,12,12.8,9.5,16.2,78.6,,1018.0,8025.0,37.9167,12.5
16450,Enna,IT,1,6.0,3.5,8.5,85.9,,,,37.5667,14.2833
16450,Enna,IT,2,6.0,3.1,8.8,58.8,,,,37.5667,14.2833
16450,Enna,IT,3,8.2,4.8,11.6,67.5,,,,37.5667,14.2833
16450,Enna,IT,4,10.8,7.0,14.6,47.4,,,,37.5667,14.2833
16450,Enna,IT,5,16.0,11.6,20.3,26.2,,,,37.5667,14.2833
16450,Enna,IT,6,21.3,16.6,26.0,22.2,,,,37.5667,14.2833
16450,Enna,IT,7,24.2,19.2,29.2,12.8,,,,37.5667,14.2833
16450,Enna,IT,8,24.6,19.9,29.4,23.9,,,,37.5667,14.2833
16450,Enna,IT,9,19.9,15.7,24.1,43.1,,,,37.5667,14.2833
16450,Enna,IT,10,16.2,12.7,19.6,66.4,,,,37.5667,14.2833
16450,Enna,IT,11,11.4,8.8,14.1,72.4,,,,37.5667,14.2833
16450,Enna,IT,12,7.6,5.3,9.8,67.6,,,,37.5667,14.2833
16459,Catania / Sigonella,IT,1,10.2,4.7,15.8,65.0,10.8,1018.8,,37.4,14.9167
16459,Catania / Sigonella,IT,2,10.4,4.6,16.2,44.9,11.2,1017.5,,37.4,14.9167
16459,Catania / Sigonella,IT,3,12.5,6.3,18.6,41.7,11.3,1016.4,,37.4,14.9167
16459,Catania / Sigonella,IT,4,15.0,8.7,21.4,32.3,12.0,1014.1,,37.4,14.9167
16459,Catania / Sigonella,IT,5,19.2,12.2,26.2,17.5,11.9,1014.9,,37.4,14.9167
16459,Catania / Sigonella,IT,6,23.8,16.7,31.0,11.3,11.0,1015.0,,37.4,14.9167
16459,Catania / Sigonella,IT,7,26.7,19.2,34.2,8.7,11.3,1013.9,,37.4,14.9167
16459,Catania / Sigonella,IT,8,27.4,20.2,34.5,9.4,10.8,1014.0,,37.4,14.9167
16459,Catania / Sigonella,IT,9,24.2,18.1,30.3,49.4,10.6,1015.3,,37.4,14.9167
16459,Catania / Sigonella,IT,10,20.2,14.4,25.9,50.9,9.7,1016.7,,37.4,14.9167
16459,Catania / Sigonella,IT,11,15.4,9.9,21.0,70.8,10.8,1016.7,,37.4,14.9167
16459,Catania / Sigonella,IT,12,11.7,6.5,16.9,83.3,10.8,1017.7,,37.4,14.9167
16480,Cozzo Spadaro,IT,1,12.6,9.6,15.6,81.9,,1017.7,10346.2,36.6833,15.1333
16480,Cozzo Spadaro,IT,2,12.3,9.1,15.5,57.0,,1016.8,11084.0,36.6833,15.1333
16480,Cozzo Spadaro,IT,3,13.8,10.6,17.0,43.8,,1015.6,12880.0,36.6833,15.1333
16480,Cozzo Spadaro,IT,4,16.0,12.7,19.3,28.4,,1013.5,13935.0,36.6833,15.1333
16480,Cozzo Spadaro,IT,5,19.5,16.1,22.9,14.2,,1014.4,18018.8,36.6833,15.1333
16480,Cozzo Spadaro,IT,6,23.6,20.1,27.2,4.5,,1014.5,19728.8,36.6833,15.1333
16480,Cozzo Spadaro,IT,7,26.6,22.9,30.4,1.7,,1013.3,21724.0,36.6833,15.1333
16480,Cozzo Spadaro,IT,8,27.4,23.9,30.9,7.8,,1013.4,19912.5,36.6833,15.1333
16480,Cozzo Spadaro,IT,9,24.6,21.4,27.9,70.3,,1014.7,14977.5,36.6833,15.1333
16480,Cozzo Spadaro,IT,10,21.2,18.3,24.2,93.7,,1016.1,12776.2,36.6833,15.1333
16480,Cozzo Spadaro,IT,11,17.4,14.5,20.4,94.6,,1015.8,10496.5,36.6833,15.1333
16480,Cozzo Spadaro,IT,12,14.0,11.1,17.0,116.7,,1016.8,9720.0,36.6833,15.1333
16522,Capo Caccia,IT,1,11.0,9.0,12.9,42.6,,1018.3,8032.2,40.5667,8.1667
16522,Capo Caccia,IT,2,10.7,8.4,13.0,32.9,,1017.9,9127.5,40.5667,8.1667
16522,Capo Caccia,IT,3,12.2,9.8,14.7,34.4,,1016.0,11787.5,40.5667,8.1667
16522,Capo Caccia,IT,4,14.2,11.4,16.9,37.0,,1013.2,13014.5,40.5667,8.1667
16522,Capo Caccia,IT,5,17.9,14.8,21.0,38.3,,1014.8,16327.5,40.5667,8.1667
16522,Capo Caccia,IT,6,21.5,18.3,24.7,16.2,,1015.6,18580.9,40.5667,8.1667
16522,Capo Caccia,IT,7,24.3,21.2,27.4,4.8,,1015.2,20499.1,40.5667,8.1667
